gene	time1	time2	time3	time4	time5	time6	time7	time8	time9	time10
F30	17.379483	17.178299	16.677978	16.209476	17.088655	17.516477	17.457579	17.336451	16.810779	17.318106
F30	18.059109	17.118972	16.522034	16.27031	17.323801	17.432671	17.612545	17.456324	16.853962	17.357387
F30	18.120331	17.118972	16.046394	16.337505	17.088655	17.388829	17.612545	17.427507	16.810779	17.027673
F30	18.120331	17.434177	16.046394	16.429919	17.088655	17.303304	17.569847	17.393209	16.853962	16.983197
F30	18.059109	17.118972	16.226231	16.382858	17.054045	17.259038	17.420556	17.427507	16.853962	17.156952
F30	18.2882	17.434177	16.312709	16.647247	17.088655	17.339366	17.763303	17.588063	17.101817	17.402157
F30	18.059109	17.178299	16.605268	16.4866	17.088655	17.159465	17.650048	17.456324	16.853962	17.357387
F30	18.190249	17.434177	16.605268	16.647247	17.224018	17.474804	17.690298	17.48988	16.964786	17.200628
F31	15.398171	17.605197	17.37045	16.647247	17.224018	16.522226	16.836045	16.541412	16.019794	16.055005
F31	15.398171	17.767743	17.425187	16.695891	17.131866	16.586436	16.686825	16.389346	15.913342	16.119098
F31	15.398171	17.916175	17.425187	16.429919	17.012587	16.469964	16.836045	16.475803	15.913342	16.267824
F31	15.575202	17.722311	17.482102	16.542995	17.088655	16.865763	16.914506	16.475803	16.170065	15.984417
F31	15.575202	17.722311	17.256561	16.647247	17.088655	16.469964	16.914506	16.541412	15.870185	15.908606
F31	15.575202	17.767743	17.559971	16.647247	17.179699	16.710287	16.987664	16.718034	16.170065	16.335117
F31	15.575202	17.767743	17.37045	16.595712	17.269421	16.469964	16.914506	16.541412	15.870185	16.187673
F31	15.575202	17.81129	17.559971	16.695891	17.088655	16.655492	16.766728	16.601929	15.619575	16.187673
F31	15.575202	17.879044	17.482102	16.542995	17.131866	16.586436	16.836045	16.541412	15.619575	16.119098
F31	15.398171	17.916175	17.559971	16.647247	17.012587	16.710287	16.914506	16.389346	15.619575	16.397896
F31	15.73716	17.81129	17.668627	16.595712	17.224018	16.586436	17.086054	16.808173	15.913342	16.187673
F31	15.73716	17.81129	17.482102	16.429919	17.054045	16.586436	16.914506	16.475803	15.714487	15.908606
F31	15.575202	17.81129	17.37045	16.647247	17.131866	16.710287	16.987664	16.763472	15.833994	16.465332
F31	15.398171	17.81129	17.425187	16.382858	17.131866	16.710287	16.987664	16.475803	15.619575	16.187673
F31	15.575202	17.879044	17.559971	16.647247	17.131866	16.586436	17.086054	16.763472	15.783242	16.397896
F31	15.398171	17.81129	17.559971	16.595712	17.054045	16.522226	16.987664	16.541412	15.714487	16.187673
F31	15.73716	17.986133	17.482102	16.647247	17.179699	16.710287	16.987664	16.601929	15.783242	16.119098
F31	15.575202	17.605197	17.559971	16.542995	17.269421	16.522226	17.086054	16.763472	16.230678	16.267824
F31	15.575202	17.605197	17.559971	16.595712	16.96107	16.191629	16.987664	16.389346	15.957592	16.335117
F31	15.575202	17.81129	17.559971	16.542995	17.269421	16.586436	17.086054	16.541412	16.286942	16.648245
F31	15.73716	17.852186	17.425187	16.542995	17.012587	16.400179	17.144147	16.541412	16.170065	16.267824
F31	15.398171	17.767743	17.482102	16.595712	17.088655	16.469964	17.144147	16.541412	15.833994	16.397896
F31	15.398171	17.81129	17.37045	16.429919	17.131866	16.320754	16.914506	16.601929	15.619575	16.335117
F31	15.575202	17.879044	17.605325	16.542995	17.088655	16.469964	16.836045	16.541412	15.714487	16.397896
F31	15.575202	17.852186	17.313655	16.595712	17.131866	16.655492	16.987664	16.718034	15.619575	16.055005
F31	15.398171	17.944674	17.425187	16.542995	17.179699	16.586436	16.987664	16.763472	15.870185	16.267824
F31	15.575202	17.81129	17.313655	16.429919	17.054045	16.522226	17.086054	16.278515	15.783242	16.335117
F31	15.575202	17.916175	17.482102	16.647247	17.269421	16.710287	17.086054	16.718034	15.783242	16.553575
F31	15.575202	17.986133	17.482102	16.647247	16.96107	16.522226	17.086054	16.808173	15.833994	16.397896
F31	15.575202	17.879044	17.256561	16.695891	17.179699	16.469964	17.086054	16.475803	15.714487	16.267824
F31	15.575202	18.071704	17.482102	16.695891	17.179699	16.655492	16.987664	16.718034	15.957592	16.335117
F31	15.575202	17.944674	17.256561	16.695891	17.269421	16.400179	16.914506	16.475803	15.870185	15.984417
F31	15.575202	17.986133	17.559971	16.647247	17.269421	16.469964	16.987664	16.655835	15.783242	16.397896
F31	15.398171	17.986133	17.256561	16.542995	17.375763	16.191629	16.987664	16.541412	15.619575	16.267824
F32	19.221815	19.106201	19.111418	18.851674	18.975521	18.469465	17.895631	17.177491	16.538856	16.648245
F32	19.101202	19.106201	19.111418	18.851674	18.975521	18.307927	17.956042	17.588063	16.497242	16.648245
F32	19.221815	19.035253	19.111418	18.801582	19.039332	18.381352	18.173747	17.48988	16.356557	16.611629
F32	19.221815	19.035253	19.111418	18.73665	19.039332	18.469465	18.119507	17.48988	16.356557	16.611629
F32	19.221815	19.035253	19.111418	18.801582	19.039332	18.561132	18.119507	17.532097	16.451941	16.553575
F32	19.221815	19.035253	19.111418	18.801582	18.975521	18.381352	18.173747	17.456324	16.451941	16.800624
F32	19.221815	19.106201	19.182934	18.660219	18.975521	18.232594	18.119507	17.236795	16.538856	16.611629
F32	19.221815	19.035253	19.111418	18.801582	19.039332	18.381352	18.002707	17.48988	16.40167	16.700975
F32	19.221815	19.035253	19.111418	18.801582	18.975521	18.381352	18.119507	17.456324	16.583939	16.648245
F32	19.221815	19.106201	19.182934	18.801582	19.039332	18.307927	18.119507	17.393209	16.451941	16.465332
F32	19.101202	19.280012	19.182934	18.851674	19.039332	18.381352	18.068266	17.336451	16.66096	16.648245
F32	19.221815	19.106201	19.390775	18.73665	19.039332	18.307927	18.23798	17.365385	16.583939	16.553575
F32	19.101202	19.106201	19.111418	18.851674	18.975521	18.381352	18.23798	17.336451	16.66096	16.800624
F32	19.221815	19.185055	19.182934	18.851674	18.975521	18.469465	18.23798	17.456324	16.583939	16.611629
F32	19.221815	19.280012	19.111418	18.801582	18.975521	18.469465	18.173747	17.427507	16.538856	16.648245
F32	19.221815	19.185055	19.390775	18.851674	19.039332	18.469465	18.119507	17.365385	16.497242	16.648245
F32	19.221815	19.035253	19.25308	18.801582	18.975521	18.561132	18.068266	17.456324	16.497242	16.648245
F32	19.101202	19.280012	19.303538	18.801582	18.975521	18.561132	18.30686	17.48988	16.760427	16.800624
F32	19.370888	19.280012	19.25308	18.851674	19.039332	18.561132	18.173747	17.532097	16.538856	16.518202
F32	19.101202	19.185055	19.182934	18.801582	19.039332	18.469465	18.173747	17.456324	16.40167	16.267824
F32	19.101202	19.280012	19.182934	18.801582	19.039332	18.469465	18.30686	17.625848	16.451941	16.611629
F32	19.101202	19.185055	19.25308	18.929797	18.975521	18.469465	18.388955	17.456324	16.230678	16.648245
F32	18.980452	19.106201	18.927704	18.538301	18.975521	18.381352	18.068266	17.365385	16.170065	16.611629
F32	18.980452	19.106201	19.031885	18.73665	18.975521	18.381352	18.068266	17.365385	16.40167	16.648245
F32	19.101202	19.106201	18.927704	18.660219	18.975521	18.232594	18.119507	17.264139	16.497242	17.070526
F32	19.221815	19.185055	19.031885	18.73665	18.975521	17.994336	18.068266	17.264139	16.40167	16.648245
F32	19.221815	19.185055	19.031885	18.801582	19.096432	18.381352	18.173747	17.532097	16.497242	16.983197
F32	19.101202	19.106201	19.031885	18.851674	19.096432	18.307927	18.173747	17.365385	16.66096	16.648245
F32	19.101202	19.106201	19.031885	18.801582	19.039332	18.307927	18.173747	17.393209	16.621009	16.939801
F32	19.101202	19.106201	18.927704	18.929797	19.039332	18.307927	18.173747	17.48988	16.66096	16.74373
F32	19.101202	19.106201	19.031885	18.801582	18.975521	18.381352	18.119507	17.532097	16.760427	16.901396
F32	19.221815	19.106201	18.927704	18.929797	18.975521	18.381352	18.30686	17.365385	16.621009	16.852131
F32	19.221815	19.280012	19.182934	18.929797	19.314095	18.307927	18.30686	17.625848	16.66096	16.901396
F32	19.221815	19.185055	19.182934	19.073579	19.039332	18.307927	18.30686	17.532097	16.760427	16.939801
F33	18.980452	19.035253	19.182934	19.073579	18.813245	18.381352	18.388955	18.713288	18.522747	17.963728
F33	19.221815	19.280012	19.182934	18.929797	18.813245	18.381352	18.685879	18.713288	18.792038	18.075174
F33	18.980452	18.885266	19.031885	19.073579	18.813245	18.469465	18.449656	18.607617	18.447054	18.075174
F33	19.101202	19.106201	19.182934	19.073579	18.813245	18.381352	18.531488	18.663635	18.72043	18.075174
F33	18.877039	18.885266	19.031885	18.929797	18.813245	18.232594	18.449656	18.713288	18.522747	18.126018
F33	19.101202	19.106201	19.182934	19.285514	18.813245	18.469465	18.531488	18.663635	18.792038	17.963728
F33	18.980452	19.035253	19.031885	18.851674	18.813245	18.561132	18.449656	18.663635	18.522747	18.126018
F33	19.101202	19.106201	19.25308	19.170408	18.813245	18.469465	18.531488	18.713288	18.792038	18.126018
F33	19.101202	19.106201	19.303538	19.170408	18.813245	18.561132	18.531488	18.774563	18.792038	18.253521
F33	19.101202	19.035253	19.111418	19.073579	18.813245	18.469465	18.388955	18.774563	18.610548	18.013589
F33	19.221815	19.185055	19.303538	19.073579	18.975521	18.469465	18.449656	18.713288	18.87103	18.075174
F33	18.980452	19.035253	19.303538	19.073579	18.975521	18.469465	18.388955	18.663635	18.792038	18.013589
F33	19.221815	19.280012	19.303538	18.929797	18.813245	18.469465	18.531488	18.663635	18.87103	18.191187
F33	19.101202	19.035253	19.25308	19.073579	18.813245	18.381352	18.449656	18.713288	18.792038	18.253521
F33	19.101202	19.035253	19.303538	19.073579	18.813245	18.381352	18.449656	18.663635	18.72043	18.191187
F33	19.101202	19.035253	19.182934	19.170408	18.813245	18.307927	18.449656	18.663635	18.447054	18.191187
F33	19.101202	19.106201	19.303538	19.073579	18.813245	18.381352	18.531488	18.663635	18.967617	18.525475
F33	19.221815	19.106201	19.390775	19.170408	18.813245	18.469465	18.449656	18.663635	18.792038	18.525475
F33	19.221815	19.106201	19.182934	19.170408	18.813245	18.469465	18.388955	18.713288	18.72043	18.632425
F33	19.221815	19.369557	19.25308	19.170408	18.813245	18.561132	18.449656	18.607617	18.72043	18.525475
F33	19.221815	19.106201	19.390775	19.170408	18.586887	18.561132	18.531488	18.774563	18.72043	18.525475
F33	19.570578	19.369557	19.111418	19.170408	18.813245	18.561132	18.531488	18.663635	18.792038	18.525475
F33	19.221815	19.185055	19.182934	19.285514	18.813245	18.561132	18.449656	18.774563	18.72043	18.632425
F33	19.370888	19.185055	19.303538	19.285514	18.813245	18.561132	18.449656	18.853645	19.17845	18.525475
F33	19.370888	19.185055	19.390775	19.285514	18.813245	18.561132	18.388955	18.774563	18.87103	18.351584
F33	19.101202	19.106201	19.111418	18.929797	18.457575	18.381352	18.23798	18.607617	18.792038	18.126018
F33	19.370888	19.106201	19.182934	18.929797	18.813245	18.561132	18.23798	18.607617	18.967617	18.351584
F33	19.370888	19.369557	19.25308	19.285514	18.68348	18.469465	18.531488	18.853645	18.967617	18.351584
F33	19.221815	19.185055	19.25308	19.170408	18.813245	18.651718	18.531488	18.607617	18.87103	18.351584
F33	19.370888	19.280012	19.25308	19.170408	18.813245	18.780121	18.531488	18.853645	19.17845	18.351584
F33	19.499752	19.280012	19.390775	19.170408	18.813245	18.651718	18.685879	18.853645	18.967617	18.351584
F33	19.570578	19.280012	19.390775	19.285514	18.68348	18.651718	18.531488	18.853645	19.17845	18.525475
F33	19.370888	19.369557	19.390775	19.170408	18.813245	18.651718	18.449656	18.713288	18.967617	18.525475
F33	19.570578	19.621327	19.390775	19.170408	18.813245	18.651718	18.531488	18.774563	18.967617	18.525475
F34	18.495737	18.071704	17.764004	17.466547	17.914309	17.432671	17.488345	16.808173	15.833994	16.267824
F34	18.495737	18.116642	17.713474	17.466547	17.976434	17.516477	17.457579	16.763472	15.783242	16.187673
F34	18.495737	18.227896	17.668627	17.466547	17.878406	17.474804	17.420556	16.845935	15.833994	16.335117
F34	18.407859	18.227896	17.668627	17.563708	17.878406	17.432671	17.457579	16.718034	15.783242	16.055005
F34	18.495737	18.171508	17.559971	17.563708	18.207246	17.516477	17.488345	16.718034	15.714487	16.267824
F34	18.589529	18.227896	17.713474	17.563708	17.914309	17.474804	17.488345	16.601929	15.783242	16.119098
F34	18.495737	18.286431	17.713474	17.512699	17.943894	17.516477	17.420556	16.883604	15.619575	16.335117
F34	18.495737	18.227896	17.713474	17.609199	17.914309	17.516477	17.298567	16.763472	15.783242	15.984417
F34	18.495737	18.171508	17.713474	17.512699	18.019712	17.516477	17.457579	16.808173	15.870185	15.908606
F34	18.495737	18.337814	17.37045	17.512699	17.976434	17.474804	17.376897	16.808173	15.833994	15.908606
F34	18.495737	18.337814	17.820845	17.563708	17.943894	17.432671	17.344522	16.845935	15.833994	15.984417
F34	18.495737	18.337814	17.605325	17.609199	18.062001	17.596901	17.376897	16.718034	15.870185	16.055005
F34	18.495737	18.286431	17.713474	17.512699	18.062001	17.664425	17.420556	16.718034	15.870185	16.119098
F34	18.589529	18.337814	17.820845	17.609199	18.062001	17.516477	17.259652	16.883604	15.870185	15.984417
F34	18.495737	18.286431	17.668627	17.512699	18.062001	17.474804	17.420556	16.808173	15.714487	16.055005
F34	18.495737	18.337814	17.668627	17.512699	17.976434	17.474804	17.488345	16.718034	15.957592	15.984417
F34	18.495737	18.286431	17.668627	17.563708	18.062001	17.553119	17.376897	16.845935	15.870185	15.984417
F34	18.678283	18.171508	17.713474	17.422488	17.976434	17.388829	17.536008	16.808173	15.870185	15.755527
F34	18.678283	18.018865	17.668627	17.466547	17.976434	17.553119	17.690298	17.044719	16.093377	16.187673
F34	18.678283	18.171508	17.605325	17.563708	17.878406	17.707209	17.376897	16.718034	15.870185	15.908606
F34	18.678283	18.227896	17.764004	17.655449	17.943894	17.772706	17.569847	16.883604	15.870185	15.755527
F34	18.589529	18.018865	17.820845	17.655449	17.878406	17.628318	17.488345	16.932317	15.913342	16.055005
F34	18.495737	18.337814	17.820845	17.609199	18.019712	17.994336	17.650048	17.044719	16.019794	16.055005
F34	18.678283	18.116642	17.764004	17.466547	17.789527	17.917589	17.376897	16.718034	15.913342	15.755527
F34	18.678283	18.227896	17.864695	17.466547	17.914309	17.861407	17.488345	16.845935	16.019794	16.119098
F34	18.678283	18.116642	17.902751	17.609199	17.789527	17.596901	17.488345	16.718034	16.019794	15.908606
F34	18.495737	18.071704	17.713474	17.422488	17.914309	17.664425	17.536008	16.655835	16.019794	15.908606
F34	18.495737	18.171508	17.605325	17.695772	17.878406	17.707209	17.376897	16.541412	15.957592	15.984417
F34	18.678283	18.286431	17.668627	17.512699	18.019712	17.596901	17.344522	16.883604	15.714487	15.908606
F34	18.495737	18.227896	17.559971	17.37318	17.596796	17.474804	17.376897	16.541412	15.913342	15.908606
F34	18.407859	18.286431	17.713474	17.466547	17.752307	17.432671	17.210954	16.601929	15.714487	15.755527
F34	18.807253	18.40093	17.764004	17.37318	17.976434	17.772706	17.457579	16.763472	16.019794	16.800624
F34	18.678283	18.227896	17.713474	17.37318	17.789527	17.628318	17.488345	16.808173	15.833994	16.187673
F34	18.807253	18.227896	17.820845	17.563708	17.835086	17.822574	17.650048	17.098845	16.170065	16.553575
F35	17.431984	17.178299	17.01411	16.864819	17.375763	16.710287	16.914506	17.141387	16.810779	17.070526
F35	17.568244	17.372926	17.168832	16.948044	17.596796	16.806505	17.210954	17.206737	17.101817	17.494379
F35	17.70533	17.221983	17.168832	16.948044	17.46154	16.710287	17.144147	17.177491	16.708255	17.284217
F35	17.62143	17.221983	17.168832	17.151025	17.527163	16.710287	17.144147	17.294565	17.056038	17.494379
F35	17.568244	17.262815	17.168832	16.864819	17.375763	16.806505	17.086054	17.206737	16.810779	17.357387
F35	17.379483	17.221983	17.096452	16.864819	17.46154	16.963898	16.914506	17.206737	16.708255	17.284217
F35	17.568244	17.262815	17.313655	16.864819	17.789527	16.963898	17.086054	17.336451	16.885074	17.598713
F35	17.379483	17.262815	17.01411	16.864819	17.46154	16.922224	17.086054	17.206737	16.810779	17.450143
F35	17.771453	17.372926	17.01411	16.647247	17.46154	16.922224	16.200819	17.532097	17.258737	17.726695
F35	17.568244	17.221983	17.096452	16.864819	17.46154	16.865763	16.766728	17.141387	16.853962	17.402157
F35	17.771453	17.372926	17.01411	16.768734	17.527163	16.963898	16.914506	17.456324	17.056038	17.450143
F35	17.568244	17.221983	17.256561	16.864819	17.375763	16.806505	16.987664	17.48988	16.885074	17.318106
F35	17.771453	17.372926	17.01411	16.948044	17.653551	16.963898	17.144147	17.532097	17.101817	17.545841
F35	17.568244	17.31687	17.096452	16.948044	17.46154	16.806505	16.766728	17.365385	16.810779	17.284217
F35	17.70533	17.31687	17.168832	17.084873	17.46154	16.963898	16.987664	17.48988	17.152024	17.402157
F35	17.474069	17.262815	17.168832	16.864819	17.527163	16.586436	16.836045	17.336451	16.810779	17.450143
F35	17.474069	17.178299	17.168832	17.015779	17.527163	16.963898	16.914506	17.336451	16.853962	17.402157
F35	17.70533	17.221983	16.82676	16.948044	17.653551	16.963898	16.914506	17.236795	16.583939	17.156952
F35	17.431984	17.118972	16.388214	17.084873	17.375763	17.026547	16.914506	17.177491	16.708255	17.070526
F35	17.864421	17.372926	16.677978	17.084873	17.375763	17.026547	16.836045	17.206737	16.885074	17.235296
F35	17.771453	17.221983	16.4578	17.084873	17.596796	17.099436	16.836045	17.206737	16.583939	17.156952
F35	17.70533	17.434177	16.605268	17.015779	17.527163	17.159465	16.577011	17.294565	16.66096	17.450143
F35	17.048201	16.772366	15.88505	16.382858	17.179699	16.400179	16.371266	16.845935	16.356557	16.800624
F35	16.82623	16.622591	15.622039	16.078437	17.224018	16.655492	15.990604	16.932317	16.286942	16.800624
F35	17.474069	16.898786	16.82676	16.768734	17.323801	17.099436	16.500349	16.763472	16.230678	17.027673
F35	17.134114	16.720612	16.605268	16.4866	17.375763	16.806505	16.432337	16.883604	16.497242	17.116842
F35	17.568244	17.05065	17.01411	16.695891	17.46154	16.963898	16.836045	16.932317	16.621009	17.116842
F35	17.379483	16.898786	17.096452	16.695891	17.527163	16.865763	16.914506	17.141387	16.356557	17.070526
F35	17.70533	17.178299	16.82676	16.768734	17.375763	16.655492	16.836045	16.992299	16.66096	17.200628
F35	17.431984	16.219404	16.771702	16.4866	17.46154	16.806505	16.987664	16.718034	16.621009	17.070526
F35	17.5178	16.898786	17.096452	16.542995	17.323801	16.963898	17.457579	17.206737	16.708255	17.116842
F35	17.317356	17.118972	17.01411	16.595712	17.323801	16.963898	17.376897	17.044719	16.66096	17.200628
F35	17.771453	17.118972	17.168832	17.015779	17.46154	17.026547	17.612545	17.044719	16.538856	17.070526
F35	17.379483	17.178299	17.425187	16.864819	17.527163	17.159465	17.086054	17.177491	16.583939	17.235296
F36	15.886621	15.970505	15.718632	15.936925	15.733924	16.191629	15.925401	15.637866	15.783242	15.908606
F36	15.575202	15.890636	15.718632	15.813154	15.733924	15.718356	15.834948	15.637866	15.714487	15.755527
F36	15.73716	15.970505	15.622039	15.813154	16.087986	16.257277	15.834948	15.637866	15.619575	15.755527
F36	15.73716	15.970505	15.622039	16.27031	16.009541	15.90003	15.69812	15.637866	15.833994	15.755527
F36	15.73716	15.890636	15.812831	16.209476	15.895729	16.400179	15.69812	15.783799	15.913342	15.984417
F36	15.73716	15.890636	15.622039	16.078437	15.895729	16.08095	15.69812	15.637866	15.833994	15.755527
F36	15.73716	16.151661	15.812831	15.756247	16.087986	16.001005	15.834948	15.637866	16.019794	15.755527
F36	15.73716	15.760173	15.718632	15.870678	15.895729	15.718356	15.925401	15.637866	15.833994	15.755527
F36	15.73716	16.075963	15.622039	17.422488	15.733924	16.08095	15.834948	15.637866	15.833994	15.755527
F36	15.73716	15.760173	15.622039	15.936925	15.733924	15.90003	15.990604	15.637866	15.913342	15.984417
F36	15.575202	15.760173	15.622039	16.078437	15.733924	15.718356	15.990604	15.637866	16.019794	15.755527
F36	15.575202	15.890636	15.718632	15.756247	15.733924	15.90003	16.060466	15.637866	15.913342	15.755527
F36	15.398171	15.760173	15.622039	15.698704	15.733924	16.001005	15.834948	15.637866	15.714487	15.755527
F36	15.73716	15.760173	15.622039	15.870678	15.733924	16.001005	16.060466	15.637866	16.093377	15.755527
F36	15.73716	15.760173	15.622039	15.698704	15.895729	15.90003	15.834948	15.637866	15.913342	15.755527
F36	15.73716	15.760173	15.718632	15.813154	15.733924	16.001005	15.990604	15.637866	15.833994	15.908606
F36	15.575202	15.760173	15.622039	15.870678	15.895729	16.08095	16.200819	15.637866	15.913342	15.755527
F36	15.73716	16.288609	16.123757	15.756247	16.680455	16.586436	15.834948	15.783799	15.619575	15.984417
F36	15.960448	16.772366	15.965814	15.870678	16.818445	16.922224	16.060466	15.959299	15.833994	15.984417
F36	15.73716	16.82901	16.123757	15.813154	16.756872	17.099436	16.371266	15.637866	15.714487	16.055005
F36	15.960448	16.151661	15.622039	16.078437	16.680455	16.257277	15.925401	15.783799	16.019794	15.984417
F36	15.886621	16.978875	16.226231	15.870678	16.756872	17.026547	15.834948	15.783799	15.870185	16.187673
F36	15.73716	16.898786	15.622039	15.870678	16.087986	16.257277	15.925401	15.637866	16.230678	15.984417
F36	15.960448	16.772366	15.965814	15.936925	16.009541	16.191629	16.200819	15.637866	15.783242	15.908606
F36	15.960448	16.151661	15.88505	16.078437	16.244658	16.191629	16.291824	15.898387	16.286942	16.397896
F36	16.017783	15.970505	15.718632	15.936925	16.087986	16.001005	16.144323	15.637866	15.957592	15.984417
F36	15.960448	16.720612	16.82676	16.382858	16.680455	16.586436	16.144323	16.025077	16.170065	15.984417
F36	16.017783	16.667286	15.622039	16.078437	16.158705	15.90003	16.060466	16.025077	16.093377	16.187673
F36	15.73716	16.288609	15.622039	16.429919	15.895729	15.718356	16.371266	15.783799	16.019794	15.984417
F36	15.886621	16.288609	16.605268	16.078437	15.895729	16.145625	15.834948	15.783799	16.019794	16.187673
F36	15.886621	16.427559	16.388214	16.429919	16.680455	16.522226	16.577011	15.783799	16.230678	16.187673
F36	15.73716	16.427559	15.88505	16.429919	16.756872	16.145625	15.990604	15.783799	15.913342	15.908606
F36	15.73716	16.772366	15.812831	16.429919	16.88974	16.655492	16.291824	15.898387	16.170065	16.267824
F36	15.960448	16.219404	15.718632	16.382858	16.009541	16.400179	16.200819	15.783799	15.913342	15.755527
F37	18.877039	18.337814	18.835556	18.295115	18.586887	18.307927	18.449656	18.353546	17.768795	18.253521
F37	18.877039	18.549066	18.835556	18.295115	18.586887	18.469465	18.531488	18.353546	17.706583	18.191187
F37	18.877039	18.549066	18.721635	18.345394	18.68348	18.307927	18.388955	18.353546	17.768795	18.253521
F37	18.807253	18.549066	18.721635	18.295115	18.586887	18.232594	18.449656	18.353546	17.768795	18.253521
F37	18.807253	18.549066	18.721635	18.295115	18.586887	18.381352	18.388955	18.127938	17.839791	18.351584
F37	18.807253	18.549066	18.721635	18.345394	18.68348	18.307927	18.449656	18.456265	17.839791	18.351584
F37	18.807253	18.549066	18.721635	18.345394	18.68348	18.307927	18.388955	18.201263	17.915073	18.253521
F37	18.807253	18.549066	18.721635	18.345394	18.68348	18.307927	18.449656	18.456265	17.839791	18.351584
F37	18.877039	18.549066	18.721635	18.407243	18.586887	18.232594	18.449656	18.353546	18.017863	18.351584
F37	18.877039	18.549066	18.721635	18.345394	18.457575	18.232594	18.531488	18.353546	17.839791	18.351584
F37	18.877039	18.549066	18.721635	18.538301	18.68348	18.307927	18.531488	18.201263	17.839791	18.525475
F37	18.877039	18.549066	18.721635	18.295115	18.813245	18.232594	18.685879	18.294218	17.915073	18.351584
F37	18.877039	18.549066	18.721635	18.345394	18.68348	18.232594	18.449656	18.294218	17.839791	18.351584
F37	18.877039	18.549066	18.721635	18.345394	18.391272	18.232594	18.531488	18.294218	17.839791	18.126018
F37	18.877039	18.549066	18.721635	18.295115	18.586887	18.232594	18.531488	18.353546	17.915073	18.253521
F37	18.980452	18.549066	18.595844	18.407243	18.531604	18.232594	18.388955	18.201263	17.839791	18.351584
F37	18.980452	18.549066	18.721635	18.407243	18.457575	18.060958	18.449656	18.127938	17.706583	18.351584
F37	18.807253	18.337814	18.595844	18.295115	18.457575	17.822574	18.388955	18.294218	18.017863	18.351584
F37	18.877039	18.337814	18.495439	18.295115	18.457575	18.060958	18.30686	18.294218	18.017863	18.191187
F37	18.807253	18.337814	18.495439	18.295115	18.531604	18.232594	18.388955	18.294218	18.017863	18.351584
F37	18.807253	18.40093	18.595844	18.295115	18.68348	18.232594	18.388955	18.353546	18.017863	18.126018
F37	18.877039	18.337814	18.595844	18.345394	18.457575	18.232594	18.449656	18.456265	18.103123	18.191187
F37	18.807253	18.40093	18.721635	18.295115	18.531604	18.232594	18.388955	18.353546	18.103123	18.191187
F37	18.807253	18.40093	18.835556	18.345394	18.68348	18.307927	18.531488	18.353546	18.236273	18.191187
F37	18.807253	18.40093	18.835556	18.407243	18.68348	18.132193	18.531488	18.353546	18.236273	18.191187
F37	18.877039	18.40093	18.595844	18.295115	18.813245	18.232594	18.531488	18.353546	18.017863	18.013589
F37	18.877039	18.549066	18.402971	18.345394	18.68348	18.307927	18.531488	18.353546	18.017863	18.253521
F37	18.807253	18.716736	18.495439	18.295115	18.813245	18.132193	18.388955	18.294218	18.017863	18.126018
F37	18.807253	18.716736	18.595844	18.407243	18.68348	18.132193	18.449656	18.353546	17.915073	18.126018
F37	18.589529	18.40093	18.495439	18.345394	18.68348	18.060958	18.30686	18.201263	17.586577	17.858391
F37	18.2882	18.337814	18.495439	18.295115	18.68348	18.060958	18.388955	18.201263	17.706583	17.858391
F37	18.877039	18.549066	18.595844	18.345394	18.813245	18.060958	18.388955	18.353546	18.103123	17.790299
F37	18.807253	18.337814	18.595844	18.295115	18.68348	18.132193	18.388955	18.456265	18.103123	17.911503
F37	18.877039	18.716736	18.595844	18.345394	18.68348	17.994336	18.449656	18.294218	18.103123	17.963728
F38	16.553979	16.551864	16.677978	16.382858	17.012587	17.596901	17.612545	17.264139	17.363914	17.726695
F38	16.61806	16.622591	16.4578	16.141069	17.088655	17.339366	17.488345	17.336451	17.363914	17.656021
F38	16.48956	16.978875	16.677978	16.27031	17.269421	17.553119	17.612545	17.456324	17.363914	17.656021
F38	16.82623	16.82901	16.677978	16.382858	17.012587	17.628318	17.612545	17.532097	17.363914	17.790299
F38	16.728552	16.720612	16.677978	15.936925	16.88974	17.628318	17.536008	17.427507	17.310928	17.790299
F38	16.553979	16.288609	16.771702	16.429919	17.012587	17.516477	17.536008	17.48988	17.310928	17.790299
F38	16.61806	16.482906	17.01411	16.27031	16.818445	17.553119	17.536008	17.294565	17.411154	17.858391
F38	16.48956	16.667286	16.677978	16.542995	16.818445	17.553119	17.612545	17.532097	17.363914	17.858391
F38	16.402754	16.667286	16.915883	16.209476	16.158705	17.388829	17.488345	17.48988	17.47192	17.858391
F38	16.553979	16.720612	16.677978	16.382858	16.680455	17.596901	17.457579	17.532097	17.258737	17.726695
F38	16.553979	16.772366	16.605268	16.4866	16.244658	17.516477	17.420556	17.48988	17.258737	17.790299
F38	16.48956	16.772366	16.4578	16.695891	16.96107	17.432671	17.612545	17.625848	17.199076	17.726695
F38	16.553979	16.82901	16.82676	16.542995	16.88974	17.388829	17.536008	17.427507	17.363914	17.911503
F38	16.402754	16.720612	16.677978	16.695891	16.756872	17.388829	17.488345	17.532097	17.529219	17.858391
F38	16.48956	16.978875	16.915883	16.542995	16.756872	17.432671	17.376897	17.393209	17.310928	17.858391
F38	16.402754	16.82901	16.82676	16.542995	16.756872	17.339366	17.376897	17.393209	17.411154	17.790299
F38	16.402754	17.118972	16.677978	16.429919	17.012587	17.339366	17.488345	17.427507	17.363914	17.598713
